step,mean_reward,episodes,policy_loss,value_loss,entropy,method,env,seed
49152,-342.7432280666264,48,-0.003825455904006958,606.2057495117188,8.515503883361816,mc,HalfCheetah-v5,1
65536,-343.39490095107476,64,-0.01770058274269104,628.8726196289062,8.516356468200684,mc,HalfCheetah-v5,1
81920,-345.1577171073918,80,0.01771356165409088,628.484130859375,8.517212867736816,mc,HalfCheetah-v5,1
98304,-347.03318584930685,96,-0.004715844988822937,565.4636840820312,8.518263816833496,mc,HalfCheetah-v5,1
114688,-350.40369746011015,112,0.02706184983253479,685.9193115234375,8.519349098205566,mc,HalfCheetah-v5,1
131072,-352.69466821530267,128,-0.01137477159500122,553.4014892578125,8.520590782165527,mc,HalfCheetah-v5,1
147456,-356.52958459073557,144,0.006360068917274475,622.1729736328125,8.521697044372559,mc,HalfCheetah-v5,1
163840,-352.79877462659067,160,0.003626912832260132,617.61328125,8.522834777832031,mc,HalfCheetah-v5,1
180224,-358.68815685038334,176,-0.002425655722618103,668.630615234375,8.523964881896973,mc,HalfCheetah-v5,1
196608,-362.23060721302613,192,-0.005490705370903015,605.7997436523438,8.525130271911621,mc,HalfCheetah-v5,1
212992,-355.0109791859616,208,0.0010892152786254883,530.2897338867188,8.526275634765625,mc,HalfCheetah-v5,1
229376,-353.27042466491076,224,0.00010217726230621338,567.5609741210938,8.527458190917969,mc,HalfCheetah-v5,1
245760,-351.47167617655475,240,0.008266706019639969,599.782470703125,8.528664588928223,mc,HalfCheetah-v5,1
262144,-356.7823263617363,256,-0.023224614560604095,592.0621337890625,8.529929161071777,mc,HalfCheetah-v5,1
278528,-344.9434691141272,272,-0.0025103390216827393,523.001953125,8.531067848205566,mc,HalfCheetah-v5,1
294912,-338.6843345622734,288,-0.009075229987502098,568.09521484375,8.532227516174316,mc,HalfCheetah-v5,1
311296,-341.6643786640494,304,-0.009886160492897034,545.552490234375,8.533371925354004,mc,HalfCheetah-v5,1
327680,-342.7661617179053,320,-0.011552207171916962,634.6784057617188,8.534493446350098,mc,HalfCheetah-v5,1
344064,-342.93384167851474,336,0.009115397930145264,670.2684326171875,8.535569190979004,mc,HalfCheetah-v5,1
360448,-338.757328274027,360,-0.002119019627571106,533.7440795898438,8.536728858947754,mc,HalfCheetah-v5,1
376832,-343.9079061177404,376,0.01676034927368164,606.6641845703125,8.537894248962402,mc,HalfCheetah-v5,1
393216,-345.9101045388862,392,-0.029854129999876022,533.2767944335938,8.539116859436035,mc,HalfCheetah-v5,1
409600,-345.28279198097886,408,0.020470358431339264,498.77056884765625,8.540223121643066,mc,HalfCheetah-v5,1
425984,-342.5128229627055,424,0.028275251388549805,578.7815551757812,8.541403770446777,mc,HalfCheetah-v5,1
442368,-347.0346517866538,440,0.004317522048950195,695.7265625,8.542685508728027,mc,HalfCheetah-v5,1
458752,-345.0253327249141,456,0.006991595029830933,518.33447265625,8.54396915435791,mc,HalfCheetah-v5,1
475136,-348.76659078162015,472,0.0015379935503005981,558.0081787109375,8.545273780822754,mc,HalfCheetah-v5,1
491520,-349.24810482417024,488,-0.014447860419750214,585.233154296875,8.546584129333496,mc,HalfCheetah-v5,1
507904,-351.6564428057664,504,0.010307222604751587,548.139404296875,8.54782772064209,mc,HalfCheetah-v5,1
524288,-356.6297636367885,520,-8.45789909362793e-05,590.1126098632812,8.54910945892334,mc,HalfCheetah-v5,1
540672,-349.82406164070954,536,-0.0008366759866476059,557.7569580078125,8.550384521484375,mc,HalfCheetah-v5,1
557056,-353.13882578195734,552,-0.004887804388999939,587.126953125,8.551666259765625,mc,HalfCheetah-v5,1
573440,-353.66827028298997,568,0.01634208858013153,608.5282592773438,8.552931785583496,mc,HalfCheetah-v5,1
589824,-352.1423479787411,584,0.003073960542678833,514.0697631835938,8.554253578186035,mc,HalfCheetah-v5,1
606208,-354.4256763701957,600,0.00022849440574645996,574.9374389648438,8.555587768554688,mc,HalfCheetah-v5,1
622592,-353.41098762160664,616,0.0005617737770080566,581.3361206054688,8.556892395019531,mc,HalfCheetah-v5,1
638976,-355.0840025625415,632,0.0006490349769592285,488.12164306640625,8.55820369720459,mc,HalfCheetah-v5,1
655360,-350.46930473294503,648,-0.01117163896560669,548.9517211914062,8.559510231018066,mc,HalfCheetah-v5,1
671744,-346.3194744103503,664,-0.029078394174575806,551.2562866210938,8.56076717376709,mc,HalfCheetah-v5,1
688128,-355.73714480999917,680,0.016124621033668518,715.0667724609375,8.561905860900879,mc,HalfCheetah-v5,1
704512,-360.5074499046683,696,0.007729038596153259,624.151123046875,8.563118934631348,mc,HalfCheetah-v5,1
720896,-356.9314725954776,720,-0.002295970916748047,555.1199340820312,8.564360618591309,mc,HalfCheetah-v5,1
737280,-357.27630571540163,736,-0.009625598788261414,561.2396850585938,8.565589904785156,mc,HalfCheetah-v5,1
753664,-358.17732684496417,752,-0.007652148604393005,517.5953369140625,8.566787719726562,mc,HalfCheetah-v5,1
770048,-354.31142613844014,768,0.008578680455684662,501.51068115234375,8.567961692810059,mc,HalfCheetah-v5,1
786432,-347.5554371076224,784,-0.005773115903139114,538.2462158203125,8.569169044494629,mc,HalfCheetah-v5,1
802816,-342.0669936157766,800,-0.0013086497783660889,471.24603271484375,8.570372581481934,mc,HalfCheetah-v5,1
819200,-342.21113022513725,816,-0.033239543437957764,485.4111328125,8.571564674377441,mc,HalfCheetah-v5,1
835584,-339.8752157087032,832,-0.009348183870315552,471.0393371582031,8.572647094726562,mc,HalfCheetah-v5,1
851968,-341.1191993691767,848,-0.0002605803310871124,497.87664794921875,8.573708534240723,mc,HalfCheetah-v5,1
868352,-345.1949251510321,864,-0.0013940632343292236,549.2741088867188,8.574769020080566,mc,HalfCheetah-v5,1
884736,-336.246697679094,880,-0.016346514225006104,385.5444641113281,8.575850486755371,mc,HalfCheetah-v5,1
901120,-335.1107146646571,896,0.008846625685691833,471.529052734375,8.57688045501709,mc,HalfCheetah-v5,1
917504,-336.6542247528932,912,-0.04184596240520477,513.1034545898438,8.577958106994629,mc,HalfCheetah-v5,1
933888,-335.4184072696077,928,0.013353824615478516,439.6610107421875,8.578888893127441,mc,HalfCheetah-v5,1
950272,-332.65494519227155,944,0.006819643080234528,447.3788757324219,8.579894065856934,mc,HalfCheetah-v5,1
966656,-332.6845466244391,960,0.007788866758346558,570.3052368164062,8.580946922302246,mc,HalfCheetah-v5,1
983040,-342.4091357413773,976,-0.02487635612487793,570.694091796875,8.582054138183594,mc,HalfCheetah-v5,1
999424,-350.14342982219875,992,0.014768660068511963,491.9463195800781,8.583076477050781,mc,HalfCheetah-v5,1
16384,-317.5978797830824,16,-0.022908776998519897,591.0850830078125,8.513632774353027,mc,HalfCheetah-v5,2
32768,-329.42577801890275,32,-0.025906957685947418,579.418701171875,8.514229774475098,mc,HalfCheetah-v5,2
49152,-337.43917375205143,48,-0.005658000707626343,610.5374145507812,8.514527320861816,mc,HalfCheetah-v5,2
65536,-337.716792846775,64,-0.002083033323287964,555.1737060546875,8.515501976013184,mc,HalfCheetah-v5,2
81920,-341.1153602253545,80,-0.010702133178710938,668.7709350585938,8.516585350036621,mc,HalfCheetah-v5,2
98304,-346.13292737956573,96,-0.009168624877929688,651.5391845703125,8.517708778381348,mc,HalfCheetah-v5,2
114688,-349.7477966320559,112,-0.004536807537078857,581.24951171875,8.518837928771973,mc,HalfCheetah-v5,2
131072,-351.4027100686903,128,-0.008751504123210907,588.932861328125,8.520005226135254,mc,HalfCheetah-v5,2
147456,-348.7381550050403,144,-0.004496291279792786,595.08203125,8.521086692810059,mc,HalfCheetah-v5,2
163840,-350.9354338704268,160,0.017796233296394348,576.7460327148438,8.522210121154785,mc,HalfCheetah-v5,2
180224,-350.14175994455496,176,-0.02923332154750824,606.4066162109375,8.523460388183594,mc,HalfCheetah-v5,2
196608,-351.0248459177931,192,-0.023129403591156006,624.0961303710938,8.524436950683594,mc,HalfCheetah-v5,2
212992,-350.38756920446934,208,-0.021792598068714142,575.6441650390625,8.525343894958496,mc,HalfCheetah-v5,2
229376,-353.6987158733927,224,-0.015665337443351746,736.5277099609375,8.526185035705566,mc,HalfCheetah-v5,2
245760,-361.6506677145442,240,-0.018412217497825623,577.1004028320312,8.527009010314941,mc,HalfCheetah-v5,2
262144,-359.978061316569,256,0.025208190083503723,558.9876708984375,8.527831077575684,mc,HalfCheetah-v5,2
278528,-355.3349721526314,272,-0.00891028344631195,574.9700317382812,8.52880859375,mc,HalfCheetah-v5,2
294912,-357.4517315515032,288,-0.00015807151794433594,705.8673095703125,8.529807090759277,mc,HalfCheetah-v5,2
311296,-353.2602291359455,304,-0.01786540448665619,541.3370361328125,8.530844688415527,mc,HalfCheetah-v5,2
327680,-351.87535492758326,320,-0.0034445226192474365,642.7404174804688,8.531838417053223,mc,HalfCheetah-v5,2
344064,-359.0249234860694,336,0.01718994975090027,740.1968994140625,8.532866477966309,mc,HalfCheetah-v5,2
360448,-362.82285795930744,360,0.003345295786857605,661.8839721679688,8.533995628356934,mc,HalfCheetah-v5,2
376832,-364.5066738674701,376,-0.011346876621246338,594.6467895507812,8.53518009185791,mc,HalfCheetah-v5,2
393216,-357.39172483473914,392,-0.014634758234024048,540.7907104492188,8.536316871643066,mc,HalfCheetah-v5,2
409600,-359.13864090424124,408,-0.004729971289634705,560.9762573242188,8.537400245666504,mc,HalfCheetah-v5,2
425984,-354.02976904419984,424,-0.009438544511795044,479.74017333984375,8.538483619689941,mc,HalfCheetah-v5,2
442368,-342.54465415621576,440,0.005218416452407837,540.7843627929688,8.539558410644531,mc,HalfCheetah-v5,2
458752,-339.28576037851394,456,0.004435885697603226,638.49951171875,8.54067325592041,mc,HalfCheetah-v5,2
475136,-345.10417473522836,472,-0.015540271997451782,588.2777099609375,8.54183292388916,mc,HalfCheetah-v5,2
491520,-343.3016749799387,488,-0.016180425882339478,528.9398803710938,8.54294490814209,mc,HalfCheetah-v5,2
507904,-342.94787003663674,504,0.019282549619674683,535.176025390625,8.544014930725098,mc,HalfCheetah-v5,2
524288,-345.3230148575502,520,-0.01221562922000885,524.4293212890625,8.54520320892334,mc,HalfCheetah-v5,2
540672,-348.7390046262597,536,-0.0016132444143295288,630.5983276367188,8.546355247497559,mc,HalfCheetah-v5,2
557056,-352.7810789940517,552,0.0007131099700927734,547.0841674804688,8.547523498535156,mc,HalfCheetah-v5,2
573440,-342.2869444874676,568,-0.006403446197509766,494.26190185546875,8.548720359802246,mc,HalfCheetah-v5,2
589824,-343.89057463770143,584,-0.0024333447217941284,507.94036865234375,8.54988956451416,mc,HalfCheetah-v5,2
606208,-343.5041553043713,600,-0.013247013092041016,546.7832641601562,8.551054954528809,mc,HalfCheetah-v5,2
622592,-341.3605302678245,616,-0.010423362255096436,554.5023193359375,8.552184104919434,mc,HalfCheetah-v5,2
638976,-342.09223114210886,632,-0.008820485323667526,486.9437255859375,8.553282737731934,mc,HalfCheetah-v5,2
655360,-335.1103523775351,648,-0.010537996888160706,450.24810791015625,8.554368019104004,mc,HalfCheetah-v5,2
671744,-337.8869319313198,664,-0.023288220167160034,583.0631713867188,8.555451393127441,mc,HalfCheetah-v5,2
688128,-336.8936680189517,680,-0.008334755897521973,565.639892578125,8.556441307067871,mc,HalfCheetah-v5,2
704512,-335.5434778502144,696,-0.009503006935119629,586.880126953125,8.557433128356934,mc,HalfCheetah-v5,2
720896,-338.44064095429553,720,-0.001112520694732666,525.9141235351562,8.55837345123291,mc,HalfCheetah-v5,2
737280,-337.40160895378017,736,0.021115779876708984,518.4397583007812,8.559334754943848,mc,HalfCheetah-v5,2
753664,-350.00277748423105,752,-0.018939407542347908,724.572265625,8.560410499572754,mc,HalfCheetah-v5,2
770048,-347.87830220518265,768,-0.007871516048908234,561.7426147460938,8.561440467834473,mc,HalfCheetah-v5,2
786432,-343.90651749674134,784,-0.00036519765853881836,483.9539794921875,8.562485694885254,mc,HalfCheetah-v5,2
802816,-344.2142672479124,800,0.025442644953727722,521.72607421875,8.56357479095459,mc,HalfCheetah-v5,2
819200,-337.93175388038895,816,-0.0030048489570617676,413.398193359375,8.564780235290527,mc,HalfCheetah-v5,2
835584,-337.11434345468945,832,0.002474874258041382,472.3404541015625,8.565993309020996,mc,HalfCheetah-v5,2
851968,-336.5622625657932,848,0.011456191539764404,593.6778564453125,8.567215919494629,mc,HalfCheetah-v5,2
868352,-328.8261847076563,864,-0.015498757362365723,419.3905029296875,8.568495750427246,mc,HalfCheetah-v5,2
884736,-327.0340114091233,880,-0.01808662712574005,415.0744934082031,8.569718360900879,mc,HalfCheetah-v5,2
901120,-320.26591675217816,896,-0.0007542325183749199,404.7086181640625,8.570891380310059,mc,HalfCheetah-v5,2
917504,-321.34272686188956,912,-0.010862305760383606,463.1144104003906,8.572067260742188,mc,HalfCheetah-v5,2
933888,-324.6163860792361,928,-0.006600085645914078,466.4383544921875,8.573212623596191,mc,HalfCheetah-v5,2
950272,-317.14182764966165,944,-0.011697940528392792,424.0121765136719,8.574349403381348,mc,HalfCheetah-v5,2
966656,-316.88606653004496,960,-0.009564608335494995,589.4033203125,8.575461387634277,mc,HalfCheetah-v5,2
983040,-326.8454896454805,976,-0.010799810290336609,544.9125366210938,8.576554298400879,mc,HalfCheetah-v5,2
999424,-333.2908116077504,992,0.00446733832359314,453.2912902832031,8.577630043029785,mc,HalfCheetah-v5,2
16384,-351.2562072626464,16,-0.021917790174484253,30.116052627563477,8.513632774353027,gae,HalfCheetah-v5,0
32768,-349.00794832956956,32,-0.02144390344619751,29.377492904663086,8.514229774475098,gae,HalfCheetah-v5,0
49152,-347.3724397853205,48,0.000630207359790802,31.579336166381836,8.514731407165527,gae,HalfCheetah-v5,0
65536,-357.5860640959144,64,-0.025297105312347412,38.17103576660156,8.51554012298584,gae,HalfCheetah-v5,0
81920,-360.9346692403418,80,-0.020993918180465698,33.13563919067383,8.516175270080566,gae,HalfCheetah-v5,0
98304,-359.34475888218896,96,-0.03612065315246582,31.647411346435547,8.516823768615723,gae,HalfCheetah-v5,0
114688,-363.60075698862767,112,-0.004555270075798035,30.739715576171875,8.517304420471191,gae,HalfCheetah-v5,0
131072,-359.42074267659183,128,-0.002932220697402954,29.478164672851562,8.517983436584473,gae,HalfCheetah-v5,0
147456,-365.3613373625303,144,-0.012736506760120392,29.73307228088379,8.518738746643066,gae,HalfCheetah-v5,0
163840,-359.5824992110423,160,-0.025353506207466125,30.65392303466797,8.519553184509277,gae,HalfCheetah-v5,0
180224,-351.3519553669967,176,-0.034071777015924454,24.68225860595703,8.520249366760254,gae,HalfCheetah-v5,0
196608,-356.69208253005786,192,-0.028105348348617554,31.694374084472656,8.520851135253906,gae,HalfCheetah-v5,0
212992,-345.9746159653823,208,-0.02294318377971649,31.624174118041992,8.521416664123535,gae,HalfCheetah-v5,0
229376,-353.72357797256785,224,-0.0029171835631132126,34.449153900146484,8.521956443786621,gae,HalfCheetah-v5,0
245760,-348.3906255095439,240,-0.011392466723918915,26.974872589111328,8.52260684967041,gae,HalfCheetah-v5,0
262144,-347.1822996042409,256,-0.02676519751548767,31.790918350219727,8.523316383361816,gae,HalfCheetah-v5,0
278528,-347.83657690088205,272,-0.049179453402757645,24.681013107299805,8.523970603942871,gae,HalfCheetah-v5,0
294912,-346.8971178591405,288,-0.02845706045627594,30.188129425048828,8.524382591247559,gae,HalfCheetah-v5,0
311296,-347.9060584455479,304,-0.01784878969192505,33.5304069519043,8.524758338928223,gae,HalfCheetah-v5,0
327680,-348.1737627058028,320,-0.03034891188144684,24.582008361816406,8.525177001953125,gae,HalfCheetah-v5,0
344064,-345.4637604792399,336,-0.029351890087127686,27.132457733154297,8.525519371032715,gae,HalfCheetah-v5,0
360448,-344.49414383314877,360,-0.032546065747737885,25.589250564575195,8.525832176208496,gae,HalfCheetah-v5,0
376832,-345.2177978744743,376,-0.04041281342506409,29.328086853027344,8.526108741760254,gae,HalfCheetah-v5,0
393216,-347.08774233049485,392,-0.044609516859054565,29.403385162353516,8.526297569274902,gae,HalfCheetah-v5,0
409600,-348.25715522723993,408,-0.04228535294532776,31.193092346191406,8.526366233825684,gae,HalfCheetah-v5,0
425984,-348.9139311610319,424,-0.005156457424163818,26.088180541992188,8.526360511779785,gae,HalfCheetah-v5,0
442368,-351.3250381833386,440,-0.04390604794025421,30.021608352661133,8.526495933532715,gae,HalfCheetah-v5,0
458752,-352.73896814704625,456,-0.014632157981395721,25.782468795776367,8.526535034179688,gae,HalfCheetah-v5,0
475136,-344.16796239050404,472,-0.0020708590745925903,22.3009033203125,8.52664852142334,gae,HalfCheetah-v5,0
491520,-338.78714635502286,488,-0.004155740141868591,30.345285415649414,8.52689266204834,gae,HalfCheetah-v5,0
507904,-333.43285334980544,504,-0.026145603507757187,25.126483917236328,8.52724552154541,gae,HalfCheetah-v5,0
524288,-332.85175104472654,520,-0.035535216331481934,25.650081634521484,8.527596473693848,gae,HalfCheetah-v5,0
540672,-329.3130006656791,536,-0.026608631014823914,26.547618865966797,8.527894020080566,gae,HalfCheetah-v5,0
557056,-323.8592249776148,552,-0.009731858968734741,26.634342193603516,8.528182983398438,gae,HalfCheetah-v5,0
573440,-328.6858925105218,568,-0.01779397577047348,23.37027359008789,8.528542518615723,gae,HalfCheetah-v5,0
589824,-330.8833074197908,584,-0.03894796967506409,26.716825485229492,8.528922080993652,gae,HalfCheetah-v5,0
606208,-329.15781844125826,600,-0.020822584629058838,23.9058837890625,8.529204368591309,gae,HalfCheetah-v5,0
622592,-327.15382070651384,616,-0.029223091900348663,23.726451873779297,8.529494285583496,gae,HalfCheetah-v5,0
638976,-329.5044648659781,632,-0.040944308042526245,23.424816131591797,8.52976131439209,gae,HalfCheetah-v5,0
655360,-332.34328787136735,648,-0.03361363708972931,28.12030029296875,8.529961585998535,gae,HalfCheetah-v5,0
671744,-335.5830019184669,664,-0.041511498391628265,25.894960403442383,8.530106544494629,gae,HalfCheetah-v5,0
688128,-339.48970061477775,680,-0.04604072868824005,27.956750869750977,8.530167579650879,gae,HalfCheetah-v5,0
704512,-342.0249196943463,696,-0.05182725191116333,23.334806442260742,8.530135154724121,gae,HalfCheetah-v5,0
720896,-346.2192209748308,720,-0.0005167797207832336,27.43010902404785,8.529976844787598,gae,HalfCheetah-v5,0
737280,-347.0753313083858,736,-0.029010124504566193,25.24559783935547,8.53000545501709,gae,HalfCheetah-v5,0
753664,-340.0583870764209,752,-0.009107030928134918,21.377553939819336,8.530022621154785,gae,HalfCheetah-v5,0
770048,-331.5015225808357,768,-0.01835723966360092,21.35565948486328,8.5301513671875,gae,HalfCheetah-v5,0
786432,-327.19231878696627,784,-0.03607708215713501,26.07337188720703,8.530326843261719,gae,HalfCheetah-v5,0
802816,-329.21733059151563,800,-0.01644909381866455,23.831880569458008,8.530455589294434,gae,HalfCheetah-v5,0
819200,-325.04497031418293,816,-0.017282098531723022,27.162696838378906,8.530648231506348,gae,HalfCheetah-v5,0
835584,-320.25081572783125,832,-0.00402330607175827,23.427715301513672,8.530892372131348,gae,HalfCheetah-v5,0
851968,-326.4757351846472,848,-0.032126545906066895,26.75844383239746,8.531235694885254,gae,HalfCheetah-v5,0
868352,-326.1462678586887,864,-0.015820324420928955,22.116987228393555,8.531533241271973,gae,HalfCheetah-v5,0
884736,-326.60799705272024,880,-0.03973567485809326,26.21281623840332,8.531867027282715,gae,HalfCheetah-v5,0
901120,-324.80601071989224,896,-0.028278671205043793,20.73282814025879,8.532111167907715,gae,HalfCheetah-v5,0
917504,-325.9271212902588,912,-0.012333150953054428,21.124055862426758,8.532347679138184,gae,HalfCheetah-v5,0
933888,-326.422437814351,928,-0.017916738986968994,21.857627868652344,8.532645225524902,gae,HalfCheetah-v5,0
950272,-320.69337611290695,944,-0.03861357271671295,20.408647537231445,8.532973289489746,gae,HalfCheetah-v5,0
966656,-321.90638658370625,960,-0.026850059628486633,27.13720703125,8.53324031829834,gae,HalfCheetah-v5,0
983040,-326.8072788042244,976,-0.04986491799354553,21.939048767089844,8.533507347106934,gae,HalfCheetah-v5,0
999424,-324.3650431523685,992,-0.053744152188301086,21.35098648071289,8.533644676208496,gae,HalfCheetah-v5,0
16384,-336.2395606759235,16,-0.023712903261184692,29.168895721435547,8.513632774353027,gae,HalfCheetah-v5,1
32768,-346.6976663310548,32,-0.008990257978439331,33.90734100341797,8.513031959533691,gae,HalfCheetah-v5,1
49152,-356.9051135000944,48,-0.017551856115460396,33.763511657714844,8.51361083984375,gae,HalfCheetah-v5,1
65536,-355.43854772965324,64,-0.0017359862104058266,28.302682876586914,8.514189720153809,gae,HalfCheetah-v5,1
81920,-350.57276833898834,80,-0.015084341168403625,29.064922332763672,8.514885902404785,gae,HalfCheetah-v5,1
98304,-356.6792584750642,96,-0.0484619140625,32.24553298950195,8.515593528747559,gae,HalfCheetah-v5,1
114688,-357.66072051092493,112,-0.01744195818901062,33.38677978515625,8.51595401763916,gae,HalfCheetah-v5,1
131072,-359.98419605893434,128,-0.0013291463255882263,30.158893585205078,8.51638126373291,gae,HalfCheetah-v5,1
147456,-360.28044627398975,144,-0.006034240126609802,33.11921691894531,8.516968727111816,gae,HalfCheetah-v5,1
163840,-353.12070582194605,160,-0.006225019693374634,29.628612518310547,8.517645835876465,gae,HalfCheetah-v5,1
180224,-356.4129098879401,176,-0.0076056718826293945,33.35467529296875,8.518355369567871,gae,HalfCheetah-v5,1
196608,-350.42322583359544,192,-0.04620593786239624,25.8990478515625,8.519110679626465,gae,HalfCheetah-v5,1
212992,-342.3754584210682,208,-0.0015021711587905884,33.2994384765625,8.51967716217041,gae,HalfCheetah-v5,1
229376,-339.92345438962724,224,-0.03300878405570984,26.30569839477539,8.52036190032959,gae,HalfCheetah-v5,1
245760,-334.44162079887735,240,-0.0033411905169487,30.140506744384766,8.520928382873535,gae,HalfCheetah-v5,1
262144,-335.72640806752213,256,-0.026787852868437767,32.46095657348633,8.52158260345459,gae,HalfCheetah-v5,1
278528,-337.9410240056685,272,-0.0007681921124458313,26.336301803588867,8.522170066833496,gae,HalfCheetah-v5,1
294912,-338.5881705565915,288,-0.012911804020404816,29.720508575439453,8.522818565368652,gae,HalfCheetah-v5,1
311296,-340.94933451662195,304,-0.008909305557608604,31.659128189086914,8.523484230041504,gae,HalfCheetah-v5,1
327680,-341.1453069758188,320,-0.02424563467502594,30.55537986755371,8.524163246154785,gae,HalfCheetah-v5,1
344064,-343.3932378113656,336,-0.0287016648799181,28.537918090820312,8.524803161621094,gae,HalfCheetah-v5,1
360448,-339.3684456890516,360,-0.0004933774471282959,27.997642517089844,8.525389671325684,gae,HalfCheetah-v5,1
376832,-342.0771254041922,376,-0.03637225925922394,31.5071964263916,8.526054382324219,gae,HalfCheetah-v5,1
393216,-335.9172742876557,392,-0.030337650328874588,24.980819702148438,8.526604652404785,gae,HalfCheetah-v5,1
409600,-335.8778823477889,408,-0.001371227204799652,25.43586540222168,8.527100563049316,gae,HalfCheetah-v5,1
425984,-334.75595209802884,424,-0.015622325241565704,28.666780471801758,8.527687072753906,gae,HalfCheetah-v5,1
442368,-332.3406941306014,440,-0.014173120260238647,31.231229782104492,8.52828311920166,gae,HalfCheetah-v5,1
458752,-332.29543761673887,456,-0.02754291146993637,27.576740264892578,8.528908729553223,gae,HalfCheetah-v5,1
475136,-331.0279986502104,472,-0.0185752771794796,21.580066680908203,8.529488563537598,gae,HalfCheetah-v5,1
491520,-328.2206996537882,488,0.001248672604560852,24.86354637145996,8.530076026916504,gae,HalfCheetah-v5,1
507904,-333.25042490458617,504,-0.023633092641830444,28.094635009765625,8.530747413635254,gae,HalfCheetah-v5,1
524288,-336.01006082710717,520,-0.021559089422225952,28.047225952148438,8.531394004821777,gae,HalfCheetah-v5,1
540672,-334.56435365062976,536,-0.017247304320335388,29.674856185913086,8.532011985778809,gae,HalfCheetah-v5,1
557056,-336.8239481950744,552,-0.015586614608764648,28.350894927978516,8.532623291015625,gae,HalfCheetah-v5,1
573440,-337.98638335966183,568,-0.017055928707122803,26.029918670654297,8.533242225646973,gae,HalfCheetah-v5,1
589824,-339.38534359181045,584,-0.020287245512008667,26.665668487548828,8.533873558044434,gae,HalfCheetah-v5,1
606208,-339.517866874374,600,0.0028872787952423096,30.093368530273438,8.534485816955566,gae,HalfCheetah-v5,1
622592,-340.2674979064915,616,-0.027563780546188354,26.985261917114258,8.535185813903809,gae,HalfCheetah-v5,1
638976,-338.7290780856033,632,-0.03313100337982178,23.738222122192383,8.535820007324219,gae,HalfCheetah-v5,1
655360,-342.8535025999021,648,-0.0411970317363739,28.840232849121094,8.536375999450684,gae,HalfCheetah-v5,1
671744,-343.24634423620074,664,-0.04198230803012848,29.214418411254883,8.536818504333496,gae,HalfCheetah-v5,1
688128,-350.0951088300571,680,-0.025923222303390503,27.944721221923828,8.537156105041504,gae,HalfCheetah-v5,1
704512,-352.1828886962194,696,-0.005696326494216919,28.948410034179688,8.537489891052246,gae,HalfCheetah-v5,1
720896,-345.9360417308793,720,-0.0003183409571647644,24.162490844726562,8.537910461425781,gae,HalfCheetah-v5,1
737280,-348.3683820919224,736,-0.02824440598487854,24.78260612487793,8.538443565368652,gae,HalfCheetah-v5,1
753664,-340.721566476426,752,-0.006056055426597595,25.642730712890625,8.538931846618652,gae,HalfCheetah-v5,1
770048,-337.54984160495786,768,-0.013557732105255127,23.622222900390625,8.539497375488281,gae,HalfCheetah-v5,1
786432,-333.1911971933274,784,0.0027246326208114624,22.10944366455078,8.540083885192871,gae,HalfCheetah-v5,1
802816,-331.023504437803,800,-0.043235719203948975,24.861499786376953,8.540770530700684,gae,HalfCheetah-v5,1
819200,-334.71208807433686,816,-0.030011862516403198,27.83399200439453,8.541321754455566,gae,HalfCheetah-v5,1
835584,-330.13807225088715,832,-0.042148031294345856,20.761302947998047,8.541838645935059,gae,HalfCheetah-v5,1
851968,-332.5064533064398,848,-0.025571629405021667,25.773576736450195,8.542235374450684,gae,HalfCheetah-v5,1
868352,-337.48973052205326,864,-0.028316959738731384,24.25644302368164,8.54262638092041,gae,HalfCheetah-v5,1
884736,-334.9883856252312,880,-0.02053619921207428,21.988540649414062,8.542984962463379,gae,HalfCheetah-v5,1
901120,-336.80999279074865,896,-0.02018134482204914,24.314504623413086,8.543350219726562,gae,HalfCheetah-v5,1
917504,-332.01931976668527,912,-0.029681146144866943,20.97379493713379,8.543745994567871,gae,HalfCheetah-v5,1
933888,-331.9532700028432,928,-0.022241495549678802,21.8853759765625,8.54409122467041,gae,HalfCheetah-v5,1
950272,-330.9025085625001,944,-0.029050517827272415,21.67559242248535,8.544434547424316,gae,HalfCheetah-v5,1
966656,-327.34323279485216,960,-0.010375849902629852,23.419811248779297,8.544768333435059,gae,HalfCheetah-v5,1
983040,-323.5062763906207,976,-0.029911458492279053,25.88506317138672,8.545165061950684,gae,HalfCheetah-v5,1
999424,-325.90246073338074,992,-0.02192220464348793,20.413419723510742,8.545523643493652,gae,HalfCheetah-v5,1
16384,-317.5978797830824,16,-0.019890248775482178,30.946500778198242,8.513632774353027,gae,HalfCheetah-v5,2
32768,-334.2811018839917,32,-0.03504735231399536,33.668678283691406,8.514229774475098,gae,HalfCheetah-v5,2
49152,-343.28767828229064,48,-0.016248703002929688,32.682220458984375,8.514313697814941,gae,HalfCheetah-v5,2
65536,-343.2603958080741,64,-0.021810099482536316,28.50416374206543,8.514565467834473,gae,HalfCheetah-v5,2
81920,-350.9671965356529,80,-0.021381407976150513,34.332706451416016,8.514900207519531,gae,HalfCheetah-v5,2
98304,-348.6201554761758,96,-0.017027750611305237,33.51942443847656,8.515290260314941,gae,HalfCheetah-v5,2
114688,-353.7947435417614,112,-0.03011317551136017,29.873308181762695,8.515669822692871,gae,HalfCheetah-v5,2
131072,-360.18235005907735,128,-0.03491868078708649,29.20121955871582,8.515931129455566,gae,HalfCheetah-v5,2
